,,open,high,low,close,volume
AAPL,2021-03-05 12:45:00,119.56000,119.71000,119.01500,119.21000,4133883
AAPL,2021-03-05 13:00:00,119.20000,119.34000,118.46000,119.30500,4451788
AAPL,2021-03-05 13:15:00,119.30000,119.99000,119.21200,119.94000,4178391
AAPL,2021-03-05 13:30:00,119.94020,120.70000,119.87000,120.29000,5068736
AAPL,2021-03-05 13:45:00,120.29000,120.53000,119.90000,120.28000,3714891
AAPL,2021-03-05 14:00:00,120.28100,120.45000,119.78930,120.05940,3916479
AAPL,2021-03-05 14:15:00,120.07000,120.51000,119.64000,120.47000,3481760
AAPL,2021-03-05 14:30:00,120.48000,121.08340,120.47000,120.79990,3299245
AAPL,2021-03-05 14:45:00,120.80000,121.46850,120.68000,121.33010,3389134
AAPL,2021-03-05 15:00:00,121.34000,121.54500,120.86000,121.10000,3734330
AAPL,2021-03-05 15:15:00,121.10500,121.42000,120.91500,121.22990,4310113
AAPL,2021-03-05 15:30:00,121.23000,121.65000,121.11000,121.36000,4437039
AAPL,2021-03-05 15:45:00,121.37000,121.92000,121.01820,121.23000,9793458
AAPL,2021-03-08 09:30:00,120.92000,121.00000,118.86000,119.60000,14541224
AAPL,2021-03-08 09:45:00,119.59000,119.80000,118.26000,118.47000,9001172
AAPL,2021-03-08 10:00:00,118.46000,119.07000,118.06000,118.90500,7601550
AAPL,2021-03-08 10:15:00,118.89930,119.31500,118.56000,119.00000,6138403
AAPL,2021-03-08 10:30:00,119.02000,119.48000,118.71200,119.01000,5343549
AAPL,2021-03-08 10:45:00,119.01000,119.16000,118.50000,118.63500,5123449
AAPL,2021-03-08 11:00:00,118.63500,119.00000,118.23000,118.25000,5283427
AAPL,2021-03-08 11:15:00,118.24500,118.78840,118.16500,118.66930,3806203
AAPL,2021-03-08 11:30:00,118.31000,118.41000,117.79500,117.88000,6911933
AAPL,2021-03-08 11:45:00,117.88650,117.96000,117.63000,117.63000,4950647
AAPL,2021-03-08 12:00:00,117.64000,117.84000,117.47000,117.62500,5160699
AAPL,2021-03-08 12:15:00,117.64500,118.26000,117.41000,118.21500,4244159
AAPL,2021-03-08 12:30:00,118.21000,118.25000,117.97000,118.00000,2827823
AAPL,2021-03-08 12:45:00,118.00000,118.25950,117.72000,117.73000,3120972
AAPL,2021-03-08 13:00:00,117.73000,118.17000,117.66000,118.10500,3305358
AAPL,2021-03-08 13:15:00,118.10500,118.25000,118.01000,118.17350,2577845
AAPL,2021-03-08 13:30:00,118.17500,118.22000,117.63500,117.65500,3602604
AAPL,2021-03-08 13:45:00,117.66000,117.74000,116.76000,116.81000,6208424
AAPL,2021-03-08 14:00:00,116.80000,117.46000,116.78000,117.29500,4723027
AAPL,2021-03-08 14:15:00,117.30000,117.55000,117.08000,117.51500,3143709
AAPL,2021-03-08 14:30:00,117.52000,117.81500,117.20000,117.27000,3182346
AAPL,2021-03-08 14:45:00,117.28000,117.34500,116.97000,117.24000,3629510
AAPL,2021-03-08 15:00:00,117.24000,117.24500,116.72000,116.94500,5013430
AAPL,2021-03-08 15:15:00,116.94500,117.06000,116.65000,116.81000,4170016
AAPL,2021-03-08 15:30:00,116.81500,117.33000,116.79000,117.29000,5251761
AAPL,2021-03-08 15:45:00,117.29000,117.39000,116.21000,116.40000,10827093
AAPL,2021-03-09 09:30:00,119.33990,119.58000,118.79000,118.93000,16096165
AAPL,2021-03-09 09:45:00,118.94000,120.48000,118.93000,120.28000,8895690
AAPL,2021-03-09 10:00:00,120.28000,120.89000,120.27000,120.42000,7456180
AAPL,2021-03-09 10:15:00,120.43000,121.55770,120.43000,121.32990,7492454
AAPL,2021-03-09 10:30:00,121.31500,121.37000,120.56000,120.64780,5152027
AAPL,2021-03-09 10:45:00,120.64000,120.74000,120.07000,120.27990,5085614
AAPL,2021-03-09 11:00:00,120.28000,120.61000,120.05000,120.39000,3736645
AAPL,2021-03-09 11:15:00,120.41000,120.66000,120.37000,120.42710,2733368
AAPL,2021-03-09 11:30:00,120.43000,120.68000,120.27000,120.41930,2736708
AAPL,2021-03-09 11:45:00,120.41500,120.67000,120.20000,120.55500,2683486
AAPL,2021-03-09 12:00:00,120.56000,120.96000,120.47000,120.85500,2485311
AAPL,2021-03-09 12:15:00,120.86000,121.23000,120.82500,121.10340,3210988
AAPL,2021-03-09 12:30:00,121.10000,121.23990,120.84500,120.90500,2496274
AAPL,2021-03-09 12:45:00,120.91000,120.99000,120.75000,120.87500,2248269
AAPL,2021-03-09 13:00:00,120.88000,121.42000,120.88000,121.34000,3334470
AAPL,2021-03-09 13:15:00,121.34500,121.69000,121.23960,121.56500,3067625
AAPL,2021-03-09 13:30:00,121.57000,121.95000,121.47000,121.83060,3252842
AAPL,2021-03-09 13:45:00,121.84000,121.87930,121.58000,121.63500,2483267
AAPL,2021-03-09 14:00:00,121.63500,121.73000,121.40000,121.50500,2612385
AAPL,2021-03-09 14:15:00,121.50000,121.56990,121.11000,121.15500,2470338
AAPL,2021-03-09 14:30:00,121.16000,121.70000,121.06500,121.61500,2992175
AAPL,2021-03-09 14:45:00,121.62500,121.71000,121.41010,121.55480,1847213
AAPL,2021-03-09 15:00:00,121.55000,121.95000,121.46500,121.94930,2413271
AAPL,2021-03-09 15:15:00,121.95000,122.06000,121.69000,121.72500,3616688
AAPL,2021-03-09 15:30:00,121.73000,121.94940,121.33000,121.36300,4283192
AAPL,2021-03-09 15:45:00,121.36000,121.49000,120.82000,121.04000,10069627
AAPL,2021-03-10 09:30:00,121.86000,121.91000,120.11000,120.68080,15975393
AAPL,2021-03-10 09:45:00,120.69000,121.53000,120.64000,120.71000,7478409
AAPL,2021-03-10 10:00:00,120.71000,121.12000,120.39010,120.50000,4820504
AAPL,2021-03-10 10:15:00,120.51500,120.75000,119.79500,119.89010,6241269
AAPL,2021-03-10 10:30:00,119.92000,120.38010,119.65000,120.12000,5163008
AAPL,2021-03-10 10:45:00,120.12000,120.32990,119.45000,119.88000,5304923
AAPL,2021-03-10 11:00:00,119.88500,120.04000,119.47000,119.95000,4261399
AAPL,2021-03-10 11:15:00,119.94000,120.49000,119.78000,120.42930,3708176
AAPL,2021-03-10 11:30:00,120.42000,120.50000,119.79500,119.85500,3078652
AAPL,2021-03-10 11:45:00,119.86000,120.46000,119.84000,120.34000,2902980
AAPL,2021-03-10 12:00:00,120.34000,120.49000,120.13000,120.31000,2148507
AAPL,2021-03-10 12:15:00,120.30010,120.41000,119.84000,119.87000,2836165
AAPL,2021-03-10 12:30:00,119.86750,119.98080,119.59000,119.80500,2887251
AAPL,2021-03-10 12:45:00,119.80500,120.27000,119.80500,120.18500,2540797
AAPL,2021-03-10 13:00:00,120.19000,120.41000,119.55000,120.21000,5117924
AAPL,2021-03-10 13:15:00,120.22000,120.33000,119.84000,120.33000,2500029
AAPL,2021-03-10 13:30:00,120.33000,120.47100,119.74500,120.01000,3394328
AAPL,2021-03-10 13:45:00,119.99500,120.17000,119.74000,120.01000,2470802
AAPL,2021-03-10 14:00:00,120.00000,120.28000,119.82000,120.27500,2362798
AAPL,2021-03-10 14:15:00,120.27000,120.44000,120.03000,120.31500,2484015
AAPL,2021-03-10 14:30:00,120.30960,120.48500,120.20500,120.35000,1816852
AAPL,2021-03-10 14:45:00,120.35000,120.92000,120.31000,120.67000,2754991
AAPL,2021-03-10 15:00:00,120.67000,120.83000,120.34000,120.46000,2424489
AAPL,2021-03-10 15:15:00,120.46000,120.57000,120.23000,120.35500,2252407
AAPL,2021-03-10 15:30:00,120.35500,120.56000,120.17000,120.37000,2478653
AAPL,2021-03-10 15:45:00,120.36000,120.52000,119.86000,119.97000,5982197
AAPL,2021-03-11 09:30:00,122.54000,123.21000,121.79000,122.01000,14294878
AAPL,2021-03-11 09:45:00,122.00000,122.25000,121.41000,121.69000,6297507
AAPL,2021-03-11 10:00:00,121.69500,122.22010,121.66000,121.73010,5018640
AAPL,2021-03-11 10:15:00,121.74000,122.05000,121.26000,121.39050,4892473
AAPL,2021-03-11 10:30:00,121.40000,122.20000,121.40000,122.17930,3653100
AAPL,2021-03-11 10:45:00,122.18500,122.42000,121.87000,122.36990,3758424
AAPL,2021-03-11 11:00:00,122.37000,122.47000,122.08930,122.30500,3288259
AAPL,2021-03-11 11:15:00,122.31000,122.67000,122.19500,122.66000,2824729
AAPL,2021-03-11 11:30:00,122.66000,122.77000,122.27000,122.30040,3421605
AAPL,2021-03-11 11:45:00,122.31000,122.47500,122.01000,122.01500,3565341
AAPL,2021-03-11 12:00:00,122.02000,122.37000,121.87000,122.32000,3852784
AAPL,2021-03-11 12:15:00,122.32080,122.45010,121.90000,122.01000,3000081
AAPL,2021-03-11 12:30:00,122.02000,122.10000,121.90000,121.94000,1885331
AAPL,2021-03-11 12:45:00,121.94010,122.01000,121.73010,121.84000,2068106
AAPL,2021-03-11 13:00:00,121.83080,122.31000,121.80000,121.92010,3066196
AAPL,2021-03-11 13:15:00,121.92500,122.00000,121.66000,121.76500,2252873
AAPL,2021-03-11 13:30:00,121.77000,121.87540,121.56000,121.84500,2691474
AAPL,2021-03-11 13:45:00,121.84000,121.98000,121.68000,121.90000,1996558
AAPL,2021-03-11 14:00:00,121.90000,122.04500,121.84000,121.92500,2114712
AAPL,2021-03-11 14:15:00,121.92000,121.96610,121.81000,121.82000,1783528
AAPL,2021-03-11 14:30:00,121.82000,121.97500,121.70000,121.92010,2262497
AAPL,2021-03-11 14:45:00,121.93000,121.96990,121.77500,121.82500,1458900
AAPL,2021-03-11 15:00:00,121.82500,122.14000,121.80000,121.98090,2287216
AAPL,2021-03-11 15:15:00,121.98500,122.23000,121.98000,122.16500,2202308
AAPL,2021-03-11 15:30:00,122.17000,122.20990,121.96000,121.99000,3077144
AAPL,2021-03-11 15:45:00,121.98500,122.10000,121.76000,121.96000,6680983
AAPL,2021-03-12 09:30:00,120.33350,120.59000,119.16000,119.60000,12611137
AAPL,2021-03-12 09:45:00,119.60990,120.05000,119.37000,119.94000,6081953
AAPL,2021-03-12 10:00:00,119.94000,120.30000,119.59000,119.78970,4740001
AAPL,2021-03-12 10:15:00,119.78000,119.83000,119.27000,119.42000,4632151
AAPL,2021-03-12 10:30:00,119.44000,119.90930,119.39000,119.84000,3508625
AAPL,2021-03-12 10:45:00,119.83000,119.94000,119.43000,119.59500,3677312
AAPL,2021-03-12 11:00:00,119.59000,119.78000,119.43000,119.62950,3014597
AAPL,2021-03-12 11:15:00,119.62690,119.88000,119.60000,119.81500,2319079
AAPL,2021-03-12 11:30:00,119.82000,120.05000,119.59000,120.04900,2704546
AAPL,2021-03-12 11:45:00,120.04570,120.20000,119.96000,120.11000,2554203
AAPL,2021-03-12 12:00:00,120.12000,120.64000,119.99990,120.64000,2908480
AAPL,2021-03-12 12:15:00,120.64050,120.87900,120.55990,120.84080,3260196
AAPL,2021-03-12 12:30:00,120.84980,121.07000,120.67010,120.75000,2614258
AAPL,2021-03-12 12:45:00,120.74050,120.82000,120.50160,120.68080,1987792
AAPL,2021-03-12 13:00:00,120.68000,120.72000,120.42700,120.55990,1951291
AAPL,2021-03-12 13:15:00,120.56500,120.92990,120.56000,120.89670,1568716
AAPL,2021-03-12 13:30:00,120.89000,121.01000,120.71000,120.84000,1822128
AAPL,2021-03-12 13:45:00,120.83010,120.83930,120.64000,120.64200,1689414
AAPL,2021-03-12 14:00:00,120.65000,120.78000,120.53000,120.71990,1738811
AAPL,2021-03-12 14:15:00,120.70000,120.78500,120.50000,120.59000,1351803
AAPL,2021-03-12 14:30:00,120.59500,120.87000,120.51000,120.83990,1308644
AAPL,2021-03-12 14:45:00,120.83050,120.90000,120.70000,120.76000,1692938
AAPL,2021-03-12 15:00:00,120.76000,120.80000,120.46500,120.71500,2068226
AAPL,2021-03-12 15:15:00,120.71500,120.87000,120.67000,120.75500,2270807
AAPL,2021-03-12 15:30:00,120.76500,121.16990,120.76000,120.94500,2933415
AAPL,2021-03-12 15:45:00,120.94500,121.08000,120.72000,121.05000,5047409
AAPL,2021-03-15 09:30:00,121.26000,121.68000,120.43000,121.56080,5051880
AAPL,2021-03-15 09:45:00,121.57000,123.64000,121.53000,123.25010,7750947
AAPL,2021-03-15 10:00:00,123.25000,123.47000,122.83000,123.22000,4998758
AAPL,2021-03-15 10:15:00,123.22000,123.23000,122.40010,122.59840,3943565
AAPL,2021-03-15 10:30:00,122.59970,122.91000,122.23500,122.84000,3567497
AAPL,2021-03-15 10:45:00,122.84000,123.18000,122.72000,123.11500,3419397
AAPL,2021-03-15 11:00:00,123.00000,123.22500,122.88000,122.94000,2229829
AAPL,2021-03-15 11:15:00,122.94000,122.97000,122.31000,122.39000,2273360
AAPL,2021-03-15 11:30:00,122.39000,122.40000,122.04000,122.31500,2731611
AAPL,2021-03-15 11:45:00,122.30930,122.48990,122.26500,122.34000,1722638
AAPL,2021-03-15 12:00:00,122.34000,122.42000,122.20160,122.37000,1701854
AAPL,2021-03-15 12:15:00,122.38000,122.43990,122.27000,122.33500,1611051
AAPL,2021-03-15 12:30:00,122.34000,122.62000,122.28000,122.36820,1750772
AAPL,2021-03-15 12:45:00,122.37000,122.57000,122.24000,122.52990,1509874
AAPL,2021-03-15 13:00:00,122.53000,122.66000,122.46000,122.58500,1304653
AAPL,2021-03-15 13:15:00,122.58000,122.72000,122.48500,122.68010,1166369
AAPL,2021-03-15 13:30:00,122.68000,122.99000,122.65000,122.97920,1696864
AAPL,2021-03-15 13:45:00,122.98000,123.15860,122.94500,123.10000,2073643
AAPL,2021-03-15 14:00:00,123.10000,123.32000,123.10000,123.32000,2193483
AAPL,2021-03-15 14:15:00,123.32980,123.63000,123.27000,123.48000,2412152
AAPL,2021-03-15 14:30:00,123.47500,123.55000,123.28000,123.34000,2221937
AAPL,2021-03-15 14:45:00,123.34500,123.57010,123.30010,123.36890,2076323
AAPL,2021-03-15 15:00:00,123.37000,123.37000,123.14500,123.22500,1917851
AAPL,2021-03-15 15:15:00,123.22000,123.40000,123.06000,123.34500,2268566
AAPL,2021-03-15 15:30:00,123.34500,123.60000,123.27500,123.59500,2613536
AAPL,2021-03-15 15:45:00,123.59990,124.00000,123.59000,123.99500,7336912
AAPL,2021-03-16 09:30:00,125.42000,126.24000,125.29000,125.84000,8606294
AAPL,2021-03-16 09:45:00,125.84000,126.64000,125.72000,126.51420,7546874
AAPL,2021-03-16 10:00:00,126.51980,126.84000,126.27000,126.60010,6226641
AAPL,2021-03-16 10:15:00,126.61000,126.66000,126.06000,126.40500,3912901
AAPL,2021-03-16 10:30:00,126.42000,126.69000,126.25010,126.49000,3679690
AAPL,2021-03-16 10:45:00,126.49000,127.19000,126.38000,126.94000,6201260
AAPL,2021-03-16 11:00:00,126.93000,127.05500,126.53000,126.55000,4317572
AAPL,2021-03-16 11:15:00,126.55500,126.80000,126.49000,126.75500,3227339
AAPL,2021-03-16 11:30:00,126.76000,126.90000,126.48000,126.63500,3102864
AAPL,2021-03-16 11:45:00,126.63000,126.73960,126.16000,126.22500,3496760
AAPL,2021-03-16 12:00:00,126.23000,126.30930,125.63780,125.71000,4461209
AAPL,2021-03-16 12:15:00,125.70500,125.89000,125.34160,125.46500,4065004
AAPL,2021-03-16 12:30:00,125.46000,126.14000,125.42080,126.04000,4263321
AAPL,2021-03-16 12:45:00,126.04500,126.06930,125.75000,125.85010,2055591
AAPL,2021-03-16 13:00:00,125.86000,126.27990,125.85000,126.16000,3416467
AAPL,2021-03-16 13:15:00,126.14000,126.16990,125.80000,125.84020,2039406
AAPL,2021-03-16 13:30:00,125.84500,125.85840,125.46000,125.47920,2671179
AAPL,2021-03-16 13:45:00,125.47000,125.70990,125.33000,125.63500,2583520
AAPL,2021-03-16 14:00:00,125.63000,125.83000,125.15000,125.58500,3379860
AAPL,2021-03-16 14:15:00,125.58000,125.68500,124.91000,125.01100,3538435
AAPL,2021-03-16 14:30:00,125.02000,125.25500,124.71500,124.71500,3790397
AAPL,2021-03-16 14:45:00,124.73000,125.39000,124.72000,125.33000,3003603
AAPL,2021-03-16 15:00:00,125.33500,125.61000,125.24000,125.57000,2711833
AAPL,2021-03-16 15:15:00,125.57000,125.74000,125.53000,125.61170,2661248
AAPL,2021-03-16 15:30:00,125.62000,125.92840,125.58000,125.74500,3443896
AAPL,2021-03-16 15:45:00,125.74500,125.88500,125.39000,125.57000,5207099
AAPL,2021-03-17 09:30:00,124.07000,124.21000,122.88000,123.19070,10992676
AAPL,2021-03-17 09:45:00,123.19000,123.48000,122.82000,123.27930,4471312
AAPL,2021-03-17 10:00:00,123.28000,123.44000,122.79010,123.23000,4841772
AAPL,2021-03-17 10:15:00,123.24000,123.62990,123.15000,123.46000,3258741
AAPL,2021-03-17 10:30:00,123.45000,123.57980,123.03000,123.06000,2894393
AAPL,2021-03-17 10:45:00,123.05000,123.22000,122.83500,123.04000,2862675
AAPL,2021-03-17 11:00:00,123.04000,123.05800,122.59000,122.74000,3666261
AAPL,2021-03-17 11:15:00,122.73000,122.98000,122.66000,122.90070,2514514
AAPL,2021-03-17 11:30:00,122.90080,122.96930,122.47000,122.51000,3401105
AAPL,2021-03-17 11:45:00,122.50000,122.79980,122.50000,122.66000,2423301
AAPL,2021-03-17 12:00:00,122.66500,122.68000,122.39000,122.57000,2692026
AAPL,2021-03-17 12:15:00,122.57000,122.90000,122.57000,122.81000,1757815
AAPL,2021-03-17 12:30:00,122.81990,122.82000,122.51930,122.56080,2142306
AAPL,2021-03-17 12:45:00,122.56000,122.76500,122.44930,122.47080,1488612
AAPL,2021-03-17 13:00:00,122.47000,122.68000,122.35000,122.61530,2148200
AAPL,2021-03-17 13:15:00,122.61990,122.93000,122.54000,122.75000,1719858
AAPL,2021-03-17 13:30:00,122.74990,122.82000,122.58000,122.70000,1157814
AAPL,2021-03-17 13:45:00,122.69750,122.85000,122.64010,122.82640,1365217
AAPL,2021-03-17 14:00:00,122.83000,124.49000,122.83000,124.26000,8846664
AAPL,2021-03-17 14:15:00,124.27000,124.39000,123.78000,123.87820,3883711
AAPL,2021-03-17 14:30:00,123.88000,124.94000,123.58500,124.91000,5600770
AAPL,2021-03-17 14:45:00,124.90000,125.39000,124.67070,125.36500,5426012
AAPL,2021-03-17 15:00:00,125.36000,125.85990,125.22500,125.31990,5362193
AAPL,2021-03-17 15:15:00,125.32500,125.41000,124.91500,125.08010,3447877
AAPL,2021-03-17 15:30:00,125.09000,125.39000,124.80000,124.84000,4040310
AAPL,2021-03-17 15:45:00,124.83500,124.94000,124.29000,124.80000,6832976
AAPL,2021-03-18 09:30:00,122.86000,123.18000,122.05000,122.13990,10619291
AAPL,2021-03-18 09:45:00,122.13000,122.46000,121.78000,122.36000,7057184
AAPL,2021-03-18 10:00:00,122.35000,122.40000,121.59000,121.85010,6239286
AAPL,2021-03-18 10:15:00,121.76000,122.26000,121.59000,122.18500,4579384
AAPL,2021-03-18 10:30:00,122.18000,122.64000,122.00990,122.37000,4343621
AAPL,2021-03-18 10:45:00,122.36000,122.61000,122.10500,122.51000,3969139
AAPL,2021-03-18 11:00:00,122.51000,122.71500,122.17000,122.18000,2935270
AAPL,2021-03-18 11:15:00,122.17500,122.30000,121.96000,122.20900,3049347
AAPL,2021-03-18 11:30:00,122.21000,122.27000,121.95000,122.07000,2664435
AAPL,2021-03-18 11:45:00,122.07000,122.13000,121.77990,121.93000,2660184
AAPL,2021-03-18 12:00:00,121.93000,122.56000,121.83500,122.56000,3408240
AAPL,2021-03-18 12:15:00,122.55500,122.59000,122.24990,122.32000,2354638
AAPL,2021-03-18 12:30:00,122.32000,122.34000,121.98000,122.05610,2109772
AAPL,2021-03-18 12:45:00,122.05000,122.10000,121.71000,121.75000,2802618
AAPL,2021-03-18 13:00:00,121.76000,121.93500,121.70000,121.77000,2526180
AAPL,2021-03-18 13:15:00,121.76000,122.03150,121.71000,121.90000,2804206
AAPL,2021-03-18 13:30:00,121.90010,122.07000,121.70500,122.02000,3011680
AAPL,2021-03-18 13:45:00,122.03000,122.21500,121.90000,121.97000,2600081
AAPL,2021-03-18 14:00:00,121.96200,122.03000,121.74500,121.80790,2795213
AAPL,2021-03-18 14:15:00,121.80000,121.83000,121.38000,121.42500,3981259
AAPL,2021-03-18 14:30:00,121.43000,121.54000,121.02000,121.15000,4604833
AAPL,2021-03-18 14:45:00,121.15000,121.33000,121.04000,121.17000,3349728
AAPL,2021-03-18 15:00:00,121.17000,121.32500,120.79000,121.04600,5279787
AAPL,2021-03-18 15:15:00,121.04000,121.07000,120.65000,121.05500,4480089
AAPL,2021-03-18 15:30:00,121.04000,121.08000,120.53500,120.57890,4747197
AAPL,2021-03-18 15:45:00,120.59000,120.78000,120.33000,120.55000,9858068
AAPL,2021-03-19 09:30:00,119.91000,121.43000,119.75690,120.36500,20901378
AAPL,2021-03-19 09:45:00,120.36000,120.99000,120.12000,120.68000,5609948
AAPL,2021-03-19 10:00:00,120.68000,120.68000,119.67500,120.18720,7634003
AAPL,2021-03-19 10:15:00,120.18500,120.45000,119.98000,120.11530,4427585
AAPL,2021-03-19 10:30:00,120.11000,120.64000,119.84410,120.55000,5106052
AAPL,2021-03-19 10:45:00,120.53000,120.73000,120.29000,120.50000,3581631
AAPL,2021-03-19 11:00:00,120.51500,120.56000,120.16000,120.20990,3281791
AAPL,2021-03-19 11:15:00,120.20100,120.44000,119.86000,120.01150,3541739
AAPL,2021-03-19 11:30:00,120.01000,120.34000,119.93210,120.32000,2207570
AAPL,2021-03-19 11:45:00,120.32500,120.61960,120.21010,120.46000,2697456
AAPL,2021-03-19 12:00:00,120.47000,120.71000,120.41000,120.47990,2802261
AAPL,2021-03-19 12:15:00,120.48100,120.85000,120.44500,120.55810,2789518
AAPL,2021-03-19 12:30:00,120.55000,121.05000,120.53010,120.88900,2818363
AAPL,2021-03-19 12:45:00,120.88220,121.16000,120.84000,120.92500,2302596
AAPL,2021-03-19 13:00:00,120.92000,120.95000,120.49000,120.64000,2335597
AAPL,2021-03-19 13:15:00,120.63000,120.75000,120.51500,120.60500,1739800
AAPL,2021-03-19 13:30:00,120.61000,120.68000,120.40000,120.48600,2266726
AAPL,2021-03-19 13:45:00,120.48500,120.65000,120.27000,120.32000,2328374
AAPL,2021-03-19 14:00:00,120.32000,120.48000,120.08000,120.20530,2297053
AAPL,2021-03-19 14:15:00,120.20000,120.29000,120.00000,120.28010,3889098
AAPL,2021-03-19 14:30:00,120.29000,120.34000,120.08000,120.15000,2475398
AAPL,2021-03-19 14:45:00,120.15000,120.26000,119.90000,120.11000,2914931
AAPL,2021-03-19 15:00:00,120.11000,120.18500,119.90500,119.92000,3236456
AAPL,2021-03-19 15:15:00,119.92000,120.11000,119.91000,120.08500,2985819
AAPL,2021-03-19 15:30:00,120.09000,120.34000,120.02000,120.33010,4616252
AAPL,2021-03-19 15:45:00,120.33500,120.97000,119.85000,119.87000,11862562
AAPL,2021-03-22 09:30:00,120.33000,121.78000,120.26000,121.18990,10194185
AAPL,2021-03-22 09:45:00,121.19000,121.77000,121.08000,121.42500,5160407
AAPL,2021-03-22 10:00:00,121.43000,122.10000,121.43000,121.91140,4829189
AAPL,2021-03-22 10:15:00,121.81500,122.25100,121.77880,122.18000,3651555
AAPL,2021-03-22 10:30:00,122.19000,122.45000,122.07100,122.29000,3363538
AAPL,2021-03-22 10:45:00,122.29000,122.69000,122.28000,122.58000,3215953
AAPL,2021-03-22 11:00:00,122.57500,122.84000,122.57500,122.74750,2697932
AAPL,2021-03-22 11:15:00,122.74500,122.78000,122.41000,122.56500,3150731
AAPL,2021-03-22 11:30:00,122.57000,122.72000,122.25500,122.31000,2458020
AAPL,2021-03-22 11:45:00,122.32000,122.48000,122.19000,122.32000,2066984
AAPL,2021-03-22 12:00:00,122.32000,122.98000,122.32000,122.98000,2962062
